Text size,Langchain RecursiveCharacterTextSplitter,Our TextSpliter with 64 margin,Our TextSpliter with 256 margin,Our TextSpliter with 512 margin,Our TextSpliter with 1024 margin
715350,0.03800082206726074,0.009999513626098633,0.011001825332641602,0.010998010635375977,0.01600027084350586
718200,0.03500008583068848,0.010999917984008789,0.009999990463256836,0.011999845504760742,0.015000104904174805
721050,0.036000728607177734,0.008999109268188477,0.011000394821166992,0.012000322341918945,0.013002395629882812
723900,0.03599691390991211,0.009999990463256836,0.010144472122192383,0.013002157211303711,0.01399993896484375
726750,0.03600025177001953,0.010999917984008789,0.010999917984008789,0.011999845504760742,0.014000177383422852
729600,0.03599977493286133,0.010000228881835938,0.01100015640258789,0.011999845504760742,0.016000032424926758
732450,0.03600025177001953,0.009999513626098633,0.011000394821166992,0.012000083923339844,0.014002799987792969
735300,0.03899693489074707,0.010004043579101562,0.010037422180175781,0.011958599090576172,0.014000892639160156
738150,0.03600001335144043,0.009999990463256836,0.009999990463256836,0.014000654220581055,0.014999151229858398
741000,0.037043094635009766,0.009957313537597656,0.013000011444091797,0.01199960708618164,0.014000415802001953
743850,0.03900027275085449,0.009999513626098633,0.01100015640258789,0.017009735107421875,0.021993398666381836
746700,0.037993669509887695,0.010000467300415039,0.011000633239746094,0.012998819351196289,0.01600027084350586
749550,0.043999671936035156,0.009999990463256836,0.009999990463256836,0.01199960708618164,0.017371416091918945
752400,0.03799557685852051,0.01100015640258789,0.011000394821166992,0.014001131057739258,0.014999628067016602
755250,0.036998748779296875,0.011000871658325195,0.010000467300415039,0.012999534606933594,0.014001607894897461
758100,0.037038326263427734,0.009960174560546875,0.011998653411865234,0.013000249862670898,0.01399993896484375
760950,0.037999868392944336,0.011000394821166992,0.009999752044677734,0.013000965118408203,0.014999151229858398
763800,0.03600120544433594,0.01100015640258789,0.010119199752807617,0.015006065368652344,0.015954971313476562
766650,0.03699827194213867,0.010000467300415039,0.010999679565429688,0.014042854309082031,0.014956474304199219
769500,0.03699994087219238,0.011000394821166992,0.009999752044677734,0.013000726699829102,0.013999223709106445
772350,0.03900027275085449,0.009999752044677734,0.01100015640258789,0.013000011444091797,0.01399993896484375
775200,0.03900146484375,0.01099848747253418,0.011001348495483398,0.011998891830444336,0.015000581741333008
778050,0.043001413345336914,0.014998435974121094,0.012999296188354492,0.013509273529052734,0.014998435974121094
780900,0.03800010681152344,0.01100301742553711,0.011997699737548828,0.01799917221069336,0.015000104904174805
783750,0.03899979591369629,0.009999990463256836,0.011001825332641602,0.015999555587768555,0.014000415802001953
786600,0.037998199462890625,0.0110015869140625,0.010998249053955078,0.01300191879272461,0.015997886657714844
789450,0.037999868392944336,0.010000228881835938,0.011002063751220703,0.01299905776977539,0.015110015869140625
792300,0.03903007507324219,0.010969161987304688,0.0110015869140625,0.013000249862670898,0.01599860191345215
795150,0.03899979591369629,0.011046886444091797,0.010953426361083984,0.013000249862670898,0.015001535415649414
798000,0.03900027275085449,0.010998725891113281,0.010998964309692383,0.015040159225463867,0.014960050582885742
800850,0.03904271125793457,0.010957479476928711,0.011001348495483398,0.01399993896484375,0.014998674392700195
803700,0.03899979591369629,0.010999679565429688,0.011000871658325195,0.013453006744384766,0.01602339744567871
806550,0.03899955749511719,0.011047124862670898,0.01095438003540039,0.012998580932617188,0.01600193977355957
809400,0.03999805450439453,0.010999441146850586,0.0110015869140625,0.014001846313476562,0.014998674392700195
